season,district,zone,temperature,humidity,rainfall,light,n,p,k,variety,yield
0,Polonnaruwa,0,33.3,59.3,51.7,9.0,47.9,47.7,42.8,Bg300,5.06
0,Kalutara,1,28.4,82.4,299.2,5.9,29.1,30.1,27.8,Ld368,4.93
0,Trincomalee,0,32.9,59.9,66.4,9.0,37.7,41.9,33.7,Bg300,5.5
1,Trincomalee,0,27.4,81.0,225.8,4.6,60.2,36.0,37.1,Bg366,6.65
0,Badulla,1,27.4,79.3,116.5,7.0,41.6,16.3,39.4,Bw367,5.1
0,Trincomalee,0,35.2,65.5,63.5,8.2,29.6,33.4,35.5,Bg300,4.4
1,Kandy,1,25.4,87.5,228.1,5.2,49.5,52.3,27.2,Bw367,6.09
0,Colombo,1,30.3,78.1,185.2,7.6,50.7,34.4,41.9,Bw367,5.8
1,Kegalle,1,25.0,83.1,293.7,5.4,62.4,34.2,47.9,Ld368,5.88
0,Colombo,1,29.9,73.0,211.9,7.4,58.4,33.6,55.3,Bw367,5.8
1,Polonnaruwa,0,26.2,83.9,189.2,5.2,34.8,48.8,53.2,Bg352,7.14
1,Trincomalee,0,26.5,84.6,223.6,6.2,47.2,58.3,30.9,Bg352,7.14
0,Kegalle,1,29.8,77.3,257.3,5.6,52.6,39.1,61.2,Ld368,6.16
0,Kalutara,1,27.5,85.8,299.5,7.0,42.7,15.8,34.4,Ld368,4.93
0,Hambantota,0,30.3,66.2,46.1,8.5,33.8,52.5,30.2,Bg300,5.5
0,Kurunegala,0,32.3,73.3,96.6,8.3,20.8,49.2,60.6,Bg300,5.5
1,Kurunegala,0,25.6,86.7,169.6,5.5,54.7,45.4,32.6,Bg352,7.14
1,Nuwara Eliya,1,15.3,93.8,269.5,4.6,84.6,17.2,44.8,Ld368,5.32
0,Matara,1,29.5,78.5,227.2,7.1,72.9,28.3,46.7,Bw367,5.8
1,Trincomalee,0,26.6,83.7,225.5,6.0,52.9,41.3,64.0,Bg352,7.82
1,Colombo,1,27.6,83.4,225.3,6.2,33.1,49.3,57.3,Bw367,6.09
1,Polonnaruwa,0,28.1,83.8,204.0,5.3,61.1,21.2,37.4,Bg366,7.35
0,Kandy,1,27.7,79.1,149.1,6.2,27.9,29.2,51.6,Bw367,5.8
0,Kalutara,1,28.9,84.4,281.3,6.8,67.6,27.8,46.9,Ld368,5.6
0,Ampara,0,33.1,68.1,57.2,8.9,48.6,23.4,29.3,Bg300,4.4
1,Matale,1,24.6,87.5,197.3,6.1,75.0,47.5,33.6,Bw367,6.67
1,Galle,1,26.5,89.7,261.3,5.2,47.2,36.2,36.1,Ld368,5.88
0,Kegalle,1,29.4,82.5,265.4,6.8,67.2,17.0,40.9,Ld368,5.6
0,Trincomalee,0,35.0,58.8,60.2,8.7,64.9,40.4,38.0,Bg300,5.06
1,Hambantota,0,28.0,77.9,126.3,6.5,57.0,23.0,58.1,Bg352,7.14
0,Colombo,1,30.8,77.7,189.9,6.5,50.4,33.7,29.8,Bw367,5.8
0,Ampara,0,33.0,61.6,58.6,9.3,36.8,51.0,51.1,Bg300,5.5
1,Ratnapura,1,24.9,93.6,314.5,4.7,49.7,25.7,52.7,Ld368,5.32
1,Galle,1,26.8,85.3,235.6,5.6,46.0,52.1,28.5,Bw367,6.09
1,Galle,1,26.9,83.7,251.8,6.3,71.8,42.5,41.6,Ld368,6.44
0,Hambantota,0,31.6,73.9,51.3,8.1,33.5,29.0,26.4,Bg300,4.84
0,Anuradhapura,0,31.8,63.6,59.3,7.9,45.4,24.9,42.7,Bg300,5.5
1,Ampara,0,27.8,78.4,214.0,5.3,55.6,52.1,38.3,Bg366,7.35
0,Badulla,1,25.1,73.9,116.2,7.3,64.0,22.4,39.1,Bw367,5.8
1,Trincomalee,0,25.8,81.1,219.2,5.1,54.9,50.3,41.8,Bg352,7.14
1,Badulla,1,23.2,83.2,182.5,5.4,55.0,26.9,64.8,Bw367,6.09
1,Nuwara Eliya,1,16.1,93.5,285.0,4.5,52.7,35.0,26.9,Ld368,5.32
0,Kegalle,1,28.4,83.3,268.9,6.5,59.2,16.7,35.3,Ld368,5.6
1,Kalutara,1,26.5,90.4,303.2,5.5,79.1,29.0,52.3,Ld368,6.44
1,Matale,1,24.1,84.3,196.2,6.2,31.9,16.6,63.0,Bw367,6.09
0,Matale,1,29.6,72.2,126.0,7.6,25.5,24.6,26.0,Bw367,5.1
1,Kalutara,1,26.9,90.3,312.3,5.5,34.3,50.9,40.7,Ld368,5.88
0,Kegalle,1,27.7,84.6,262.7,6.6,55.5,39.7,35.7,Ld368,5.6
1,Kurunegala,0,28.1,77.1,150.4,6.4,74.9,34.3,51.1,Bg366,8.05
1,Kegalle,1,24.7,88.2,309.4,5.9,31.6,41.4,41.6,Ld368,5.88
1,Kalutara,1,25.4,86.8,302.8,4.8,57.1,29.4,47.1,Ld368,5.32
1,Kurunegala,0,28.1,79.2,160.2,6.4,61.1,34.6,50.7,Bg366,7.35
1,Kandy,1,24.1,85.3,205.6,5.2,66.0,45.4,29.5,Bw367,6.09
1,Ampara,0,27.5,83.6,205.7,5.3,45.7,48.2,39.4,Bg352,7.14
0,Matara,1,29.4,82.5,227.1,6.7,69.9,18.0,27.0,Bw367,5.8
1,Hambantota,0,27.3,70.9,124.8,7.0,65.6,47.5,55.3,Bg352,7.82
1,Hambantota,0,28.7,79.4,112.0,6.1,65.9,49.6,36.3,Bg352,7.82
0,Kalutara,1,28.9,81.6,280.0,6.7,41.4,36.2,25.8,Ld368,4.93
1,Kalutara,1,25.8,89.3,296.3,4.8,46.1,24.1,50.8,Ld368,5.32
1,Matale,1,26.7,86.5,211.8,4.7,70.8,37.0,47.9,Bw367,6.09
0,Kandy,1,28.0,79.5,155.9,6.2,37.6,46.4,27.1,Bw367,5.8
1,Kurunegala,0,27.0,77.7,160.3,6.9,83.8,41.3,45.6,Bg366,8.05
0,Colombo,1,32.0,74.7,198.6,6.4,39.2,17.9,54.8,Bw367,5.8
1,Polonnaruwa,0,27.7,77.9,204.4,5.0,48.3,46.4,61.3,Bg352,7.82
1,Matara,1,27.3,84.4,251.2,5.1,53.3,22.3,25.9,Ld368,5.21
1,Badulla,1,21.5,87.1,175.2,5.5,58.4,40.0,34.6,Bw367,6.09
0,Polonnaruwa,0,32.6,62.4,42.7,9.1,62.3,33.2,62.0,At362,6.82
0,Kalutara,1,27.5,82.3,292.7,5.8,34.3,42.1,49.1,Ld368,5.6
1,Kegalle,1,27.2,88.8,295.9,5.4,36.2,33.7,31.8,Ld368,5.21
1,Anuradhapura,0,27.5,74.2,189.9,5.6,58.2,47.7,37.7,Bg366,7.35
0,Galle,1,29.4,80.7,232.7,7.3,56.1,25.6,27.4,Bw367,5.8
1,Ratnapura,1,24.6,88.9,309.5,5.5,43.6,35.1,31.6,Ld368,5.88
0,Ratnapura,1,27.8,83.8,277.6,5.7,25.8,34.4,59.0,Ld368,5.6
1,Trincomalee,0,27.7,82.7,226.3,5.3,38.3,36.8,30.3,Bg352,7.14
1,Kegalle,1,24.6,84.8,294.9,5.4,59.6,49.3,32.1,Ld368,5.88
0,Kurunegala,0,31.0,69.9,120.6,7.7,51.9,46.4,59.2,Bg300,6.05
0,Badulla,1,26.5,76.1,121.4,6.3,55.7,34.1,31.2,Bw367,5.8
0,Anuradhapura,0,32.6,69.7,49.6,9.0,62.3,46.5,60.9,Bg300,6.05
1,Kalutara,1,27.5,86.8,319.4,5.0,77.2,50.8,48.9,Ld368,6.44
0,Trincomalee,0,33.3,57.2,52.2,8.9,36.3,35.3,30.3,Bg300,4.4
0,Matale,1,28.2,73.0,114.0,7.1,33.8,52.6,45.5,Bw367,5.8
0,Colombo,1,29.8,79.3,185.4,7.9,44.5,35.8,64.5,Bw367,5.8
0,Colombo,1,31.8,81.2,213.2,7.7,36.3,28.9,39.6,Bw367,5.1
1,Ampara,0,27.0,78.1,218.3,5.3,64.2,57.0,48.0,Bg366,8.05
0,Badulla,1,26.4,77.1,99.8,6.9,20.4,40.1,48.0,Bw367,5.8
1,Polonnaruwa,0,26.4,77.6,186.1,5.6,34.1,54.3,59.4,Bg352,7.14
0,Galle,1,30.6,78.3,242.8,6.9,49.5,41.8,38.6,Bw367,5.8
1,Kurunegala,0,26.5,81.0,165.2,6.0,41.0,54.9,61.9,Bg352,7.82
0,Monaragala,0,32.9,72.9,68.4,8.7,39.8,48.0,27.2,Bg300,5.5
1,Kalutara,1,27.5,87.0,314.2,5.6,78.6,19.3,58.1,Ld368,6.44
1,Polonnaruwa,0,28.7,79.1,205.5,5.4,47.2,22.4,35.3,Bg352,6.32
1,Badulla,1,23.8,82.9,194.2,5.4,32.6,35.1,27.6,Bw367,5.39
0,Galle,1,30.3,78.8,234.2,6.2,58.6,47.9,57.9,Bw367,6.38
1,Matale,1,24.8,83.2,214.0,6.2,49.8,46.2,61.9,Bw367,6.67
1,Trincomalee,0,28.0,81.7,215.3,4.9,57.9,53.7,46.1,Bg366,7.35
0,Kandy,1,27.8,73.0,143.5,6.7,64.7,27.5,50.9,Bw367,5.8
1,Matale,1,26.1,85.0,188.9,5.8,48.3,21.9,45.0,Bw367,6.09
0,Polonnaruwa,0,31.8,65.9,33.2,8.3,48.4,38.5,64.6,At362,6.82
1,Ratnapura,1,27.3,85.5,327.1,4.2,76.1,38.9,62.5,Ld368,5.88
1,Kalutara,1,25.2,84.4,313.0,5.0,39.3,20.2,47.6,Ld368,5.88
1,Anuradhapura,0,27.2,81.0,172.3,6.4,40.2,44.3,50.1,Bg352,7.14
0,Kandy,1,27.3,79.3,149.6,7.2,48.7,23.4,51.7,Bw367,5.8
1,Anuradhapura,0,28.9,79.9,183.5,6.6,79.5,35.6,31.9,Bg366,7.35
1,Matara,1,26.9,82.2,249.9,5.0,65.5,41.6,51.4,Bw367,6.67
1,Kalutara,1,26.8,91.1,318.5,4.3,31.7,48.6,48.0,Ld368,5.32
0,Colombo,1,30.3,73.8,199.2,7.1,48.4,47.3,51.2,Bw367,5.8
0,Nuwara Eliya,1,19.7,84.9,212.3,5.3,51.0,33.3,50.6,Bw367,5.8
0,Matale,1,28.2,75.0,118.7,6.3,65.9,30.1,27.9,Bw367,5.8
0,Anuradhapura,0,31.5,67.0,52.2,8.1,72.3,31.7,47.2,Bg300,6.05
0,Kandy,1,28.0,80.4,157.3,6.5,20.6,25.5,37.9,Bw367,5.1
0,Kurunegala,0,32.1,74.3,95.7,7.2,27.1,26.2,36.6,Bg300,4.84
0,Galle,1,30.0,76.8,226.5,6.6,33.1,50.1,52.2,Bw367,5.8
0,Nuwara Eliya,1,18.7,79.9,215.1,5.5,56.5,31.8,36.6,Bw367,5.8
1,Trincomalee,0,26.8,85.7,232.8,4.7,82.4,56.4,29.7,Bg366,7.35
0,Galle,1,29.7,76.3,221.0,7.4,26.0,31.0,55.5,Bw367,5.8
1,Trincomalee,0,26.5,80.6,227.1,5.8,83.9,25.6,53.4,Bg366,8.05
1,Kegalle,1,27.2,86.1,298.4,4.5,47.7,31.0,25.7,Ld368,4.65
1,Kalutara,1,26.0,91.0,298.2,5.4,69.3,24.7,28.3,Ld368,5.88
1,Ampara,0,26.6,78.5,205.8,5.3,47.9,59.1,60.2,Bg352,7.82
0,Hambantota,0,33.0,69.1,54.6,7.6,36.3,26.8,44.0,Bg300,5.5
0,Kalutara,1,28.5,87.1,291.3,6.1,63.3,19.1,56.0,Ld368,5.6
0,Kurunegala,0,30.3,73.0,122.1,7.6,55.7,51.1,35.4,Bg300,5.5
0,Kurunegala,0,30.8,68.8,105.5,7.1,32.6,31.3,32.2,Bg300,4.84
0,Hambantota,0,31.7,71.5,35.3,8.6,27.1,42.8,36.0,At362,6.2
0,Colombo,1,30.1,72.7,192.2,7.5,20.7,39.2,55.9,Bw367,5.8
1,Ratnapura,1,24.8,84.3,320.4,5.0,55.1,30.6,43.2,Ld368,5.88
1,Monaragala,0,27.5,83.4,172.3,6.6,75.5,56.3,29.7,Bg366,8.05
0,Nuwara Eliya,1,17.7,88.4,209.3,4.3,37.7,29.1,57.4,Bw367,5.22
1,Ampara,0,28.0,77.2,222.3,5.0,64.6,22.5,28.3,Bg366,7.35
0,Kegalle,1,29.0,83.3,256.5,6.0,66.8,19.1,33.7,Ld368,5.6
1,Matara,1,28.2,81.5,254.9,5.6,51.3,19.9,52.2,Ld368,5.88
0,Ratnapura,1,28.9,81.2,276.6,6.6,60.6,21.2,49.3,Ld368,5.6
1,Kandy,1,23.3,84.7,212.8,5.1,72.7,21.3,29.9,Bw367,6.09
0,Matara,1,30.5,74.2,217.0,6.6,55.1,33.4,63.6,Bw367,6.38
0,Kalutara,1,29.3,85.0,299.8,6.1,57.8,27.1,42.4,Ld368,5.6
0,Anuradhapura,0,31.4,61.5,42.6,8.3,71.7,47.0,35.2,At362,6.82
0,Matale,1,29.4,76.8,112.8,7.0,39.9,47.7,27.8,Bw367,5.8
1,Kurunegala,0,27.3,79.1,165.2,5.6,31.3,54.5,38.3,Bg352,7.14
1,Ampara,0,26.4,85.9,214.6,6.2,74.0,50.7,45.0,Bg366,8.05
0,Monaragala,0,31.7,71.3,72.7,8.3,38.1,45.2,45.3,Bg300,5.5
0,Kurunegala,0,29.6,74.3,119.5,6.8,51.8,52.1,47.4,Bg300,6.05
1,Ratnapura,1,26.4,84.6,329.5,4.1,37.6,26.0,50.3,Ld368,5.32
0,Kegalle,1,27.7,78.4,266.1,6.8,45.7,27.9,47.4,Ld368,5.6
0,Monaragala,0,31.7,66.3,74.1,8.7,61.8,37.6,45.2,Bg300,5.5
1,Hambantota,0,29.0,75.0,133.1,7.4,84.3,54.5,46.9,Bg352,7.82
1,Matale,1,25.7,86.4,213.3,5.6,38.8,21.2,29.6,Bw367,5.39
0,Kurunegala,0,30.9,73.2,109.5,8.3,36.0,55.0,29.0,Bg300,5.5
0,Nuwara Eliya,1,19.4,86.7,210.1,4.5,40.3,25.9,41.8,Bw367,5.22
1,Badulla,1,22.0,82.3,197.5,4.8,77.3,47.6,55.6,Bw367,6.09
1,Matara,1,28.2,80.8,228.7,5.1,81.7,27.3,61.7,Bw367,6.67
1,Polonnaruwa,0,28.2,76.7,190.8,5.3,54.4,36.5,26.9,Bg352,7.14
0,Polonnaruwa,0,34.1,65.9,55.4,9.2,71.6,43.1,48.3,Bg300,5.61
0,Monaragala,0,30.7,70.5,57.6,8.0,33.2,53.1,63.3,Bg300,5.5
1,Hambantota,0,28.7,79.6,130.8,7.4,75.2,32.4,60.6,Bg352,7.82
0,Kandy,1,27.5,76.5,147.4,6.2,31.7,39.7,47.5,Bw367,5.8
1,Matara,1,25.8,80.8,235.3,5.3,34.6,32.8,52.1,Bw367,6.09
0,Trincomalee,0,33.7,61.8,62.7,8.7,63.2,58.7,60.2,Bg300,5.61
1,Kalutara,1,27.7,90.7,322.3,4.9,79.7,39.9,59.8,Ld368,5.88
0,Trincomalee,0,34.5,65.5,45.2,9.2,65.4,31.5,41.2,Bg300,5.06
1,Anuradhapura,0,27.4,81.2,165.4,5.8,63.9,20.9,33.6,Bg366,7.35
0,Matale,1,27.6,75.5,123.9,6.6,49.9,55.0,60.5,Bw367,6.38
1,Kandy,1,25.5,85.1,221.2,4.5,66.8,25.9,25.8,Bw367,5.51
1,Trincomalee,0,28.4,82.5,231.0,6.1,81.9,55.3,60.8,Bg366,8.05
0,Kalutara,1,28.0,84.4,289.6,5.6,57.3,37.5,59.5,Ld368,6.16
0,Kegalle,1,29.0,81.4,268.9,7.0,27.6,32.8,51.2,Ld368,5.6
1,Kandy,1,23.8,82.9,212.0,5.0,77.9,35.2,34.6,Bw367,6.09
1,Kalutara,1,27.9,86.5,320.1,4.6,34.2,16.3,49.2,Ld368,4.65
0,Badulla,1,26.5,72.5,111.8,6.5,28.5,45.9,35.7,Bw367,5.8
1,Ampara,0,28.1,78.8,211.0,6.2,60.5,22.0,48.6,Bg366,7.35
0,Matale,1,28.3,78.5,105.3,6.3,40.0,55.0,36.7,Bw367,5.8
1,Matale,1,25.6,83.2,198.5,6.2,45.4,26.7,30.6,Bw367,5.39
0,Anuradhapura,0,33.4,69.7,36.3,9.3,34.0,36.8,56.1,At362,5.7
1,Anuradhapura,0,29.2,79.4,194.4,5.4,46.3,34.5,38.1,Bg352,7.14
1,Trincomalee,0,27.4,82.1,207.4,5.7,55.2,42.3,43.2,Bg366,7.35
0,Matara,1,31.1,79.1,213.8,6.8,48.7,36.2,52.5,Bw367,5.8
1,Kalutara,1,27.0,90.8,315.3,5.0,84.5,31.2,29.3,Ld368,5.88
0,Ampara,0,31.7,59.3,36.7,8.7,38.5,55.7,47.4,At362,6.2
1,Colombo,1,28.4,82.2,247.3,6.1,51.2,32.4,58.5,Bw367,6.09
1,Kalutara,1,26.1,84.8,309.9,4.6,82.6,34.6,25.4,Ld368,5.32
1,Colombo,1,27.2,79.2,249.7,5.5,80.8,41.7,60.9,Bw367,6.67
1,Monaragala,0,28.9,83.6,175.2,5.2,53.6,45.4,46.9,Bg352,7.14
1,Matale,1,24.0,79.0,210.7,4.8,41.7,24.2,49.0,Bw367,5.51
0,Kalutara,1,28.4,80.1,297.9,6.9,22.9,20.3,50.7,Ld368,4.93
0,Monaragala,0,32.1,69.9,74.5,8.5,24.0,49.6,63.0,Bg300,5.5
0,Nuwara Eliya,1,19.9,86.0,196.8,4.4,63.2,22.9,26.2,Bw367,5.22
0,Badulla,1,27.2,73.2,118.4,6.3,35.7,39.9,55.5,Bw367,5.8
0,Matara,1,29.3,76.1,235.0,7.3,42.3,18.0,48.9,Bw367,5.8
0,Kurunegala,0,31.6,72.5,99.7,6.8,40.1,57.3,46.2,Bg300,5.5
1,Trincomalee,0,27.2,88.6,216.1,4.7,72.9,48.2,46.1,Bg366,7.35
0,Badulla,1,25.1,75.8,115.0,7.1,44.1,36.6,29.3,Bw367,5.8
1,Ratnapura,1,26.5,84.1,313.1,4.1,84.9,38.7,43.6,Ld368,5.88
0,Kegalle,1,30.2,83.6,260.1,6.2,62.6,31.9,37.4,Ld368,5.6
1,Colombo,1,27.6,82.5,248.2,5.7,71.2,32.7,40.1,Bw367,6.09
0,Kalutara,1,29.8,80.6,283.6,6.0,36.7,25.0,55.1,Ld368,5.6
0,Galle,1,30.2,83.2,217.0,6.1,35.7,23.3,48.2,Bw367,5.8
0,Matale,1,29.4,73.6,120.0,7.2,26.6,24.2,60.6,Bw367,5.8
0,Hambantota,0,32.4,67.5,26.2,8.2,69.1,52.8,35.1,At362,6.82
0,Galle,1,29.5,84.6,215.6,6.3,44.7,40.5,33.5,Bw367,5.8
1,Monaragala,0,28.2,83.8,164.9,6.5,50.8,30.1,61.5,Bg352,7.14
1,Polonnaruwa,0,28.8,79.6,209.8,5.9,71.7,20.3,44.9,Bg366,7.35
1,Colombo,1,26.4,83.7,226.8,5.3,76.5,32.7,33.0,Bw367,6.09
1,Colombo,1,29.2,77.3,242.7,6.4,71.8,43.6,54.1,Bw367,6.67
1,Kegalle,1,26.8,82.9,285.4,5.6,69.2,31.5,62.6,Ld368,6.44
0,Badulla,1,27.4,80.3,109.4,7.4,56.8,47.5,56.5,Bw367,6.38
0,Matara,1,29.0,76.7,229.6,7.5,47.2,38.2,58.1,Bw367,5.8
1,Trincomalee,0,26.8,83.9,207.5,4.7,55.8,53.7,62.3,Bg366,7.35
1,Anuradhapura,0,29.0,80.3,186.0,6.4,57.8,38.3,31.4,Bg366,7.35
0,Galle,1,28.1,77.7,230.6,7.6,63.2,29.7,53.6,Bw367,5.8
0,Matale,1,28.9,75.5,114.3,7.7,63.9,43.2,48.6,Bw367,6.38
1,Kandy,1,23.9,82.8,212.3,5.6,73.9,38.9,51.1,Bw367,6.67
0,Trincomalee,0,32.6,59.5,57.5,9.4,62.7,27.2,27.1,Bg300,5.5
1,Colombo,1,26.5,80.9,227.8,6.1,50.0,23.1,48.8,Bw367,6.09
0,Matara,1,28.8,81.0,230.1,6.6,30.3,18.0,46.1,Bw367,5.1
0,Monaragala,0,31.3,67.6,54.8,7.8,20.8,56.4,52.1,Bg300,5.5
0,Matara,1,30.9,75.8,207.4,7.7,37.0,52.4,50.5,Bw367,5.8
0,Nuwara Eliya,1,19.8,80.1,220.6,4.4,58.1,35.0,53.3,Bw367,5.22
0,Galle,1,30.2,78.4,226.6,6.3,48.8,44.8,35.9,Bw367,5.8
1,Nuwara Eliya,1,15.9,93.5,293.6,4.4,41.0,54.1,61.8,Ld368,5.88
1,Nuwara Eliya,1,15.7,90.6,278.3,4.8,33.3,40.1,33.2,Ld368,5.32
1,Ampara,0,28.2,79.5,206.8,6.2,71.9,42.9,33.9,Bg366,7.35
0,Polonnaruwa,0,33.8,66.2,37.3,9.1,25.2,20.9,46.9,At362,4.96
0,Matara,1,30.5,79.0,228.9,7.3,60.1,27.3,35.5,Bw367,5.8
0,Trincomalee,0,33.4,62.4,40.2,9.7,61.9,29.7,52.4,At362,5.7
1,Hambantota,0,27.3,74.3,123.4,6.1,58.5,40.6,50.1,Bg352,7.14
1,Kurunegala,0,28.5,81.8,147.5,6.9,30.2,51.0,26.3,Bg352,7.14
0,Kalutara,1,28.7,80.4,281.8,6.2,29.4,41.9,39.7,Ld368,5.6
0,Galle,1,28.0,83.2,225.0,7.0,58.1,27.2,64.8,Bw367,6.38
0,Galle,1,28.1,81.2,222.2,6.3,74.0,26.7,61.1,Bw367,6.38
1,Nuwara Eliya,1,16.5,90.0,267.4,4.4,79.1,21.5,54.0,Ld368,5.88
0,Matale,1,28.8,71.6,119.9,6.8,40.5,40.1,32.0,Bw367,5.8
1,Colombo,1,28.1,84.2,252.1,5.4,44.4,54.8,31.3,Ld368,5.88
1,Galle,1,27.7,86.8,241.8,5.1,66.6,22.5,51.5,Bw367,6.09
0,Kalutara,1,28.7,81.0,303.4,6.2,50.9,53.0,51.2,Ld368,6.16
0,Matale,1,27.8,78.5,115.1,7.5,67.1,25.9,41.4,Bw367,5.8
1,Anuradhapura,0,26.8,80.6,168.3,6.7,45.2,43.0,29.7,Bg352,7.14
0,Kandy,1,27.5,73.0,161.7,5.7,62.6,33.8,46.0,Bw367,5.8
1,Trincomalee,0,27.3,84.4,209.9,5.0,33.7,22.7,25.6,Bg352,6.32
1,Anuradhapura,0,28.5,76.2,175.3,5.4,61.7,33.7,52.1,Bg366,7.35
1,Nuwara Eliya,1,14.0,87.7,271.5,3.7,38.1,38.8,34.5,Ld368,5.32
0,Hambantota,0,30.6,65.6,47.2,8.2,26.3,28.9,64.9,Bg300,5.5
0,Kurunegala,0,31.1,71.2,96.1,7.9,59.4,36.4,58.8,Bg300,6.05
1,Kandy,1,23.2,82.6,218.9,4.6,61.4,19.8,33.0,Bw367,5.51
0,Polonnaruwa,0,34.5,63.5,48.6,9.3,58.3,27.3,41.5,Bg300,5.06
0,Hambantota,0,31.0,74.9,42.7,8.5,48.9,50.8,55.1,At362,6.82
1,Anuradhapura,0,29.0,77.9,180.6,6.2,50.4,39.9,46.9,Bg352,7.14
0,Anuradhapura,0,33.6,61.3,36.2,8.8,22.7,22.4,31.4,At362,4.96
1,Colombo,1,28.8,84.9,248.5,5.3,34.4,27.3,26.4,Bw367,5.39
1,Badulla,1,22.2,84.6,184.0,5.5,48.4,22.8,51.0,Bw367,6.09
0,Kurunegala,0,32.0,75.7,116.1,7.8,23.1,24.4,57.5,Bg300,5.5
1,Nuwara Eliya,1,15.6,91.9,290.1,4.1,40.2,53.6,28.8,Ld368,5.32
1,Galle,1,25.8,81.4,261.9,6.0,50.1,40.5,43.3,Ld368,5.88
0,Anuradhapura,0,33.2,67.6,61.5,8.6,57.0,37.5,37.8,Bg300,5.06
1,Kandy,1,25.4,88.8,232.9,5.6,73.4,32.5,45.4,Bw367,6.67
1,Ampara,0,26.0,84.6,212.2,6.0,34.2,44.8,34.9,Bg352,7.14
0,Ratnapura,1,29.5,79.9,265.8,5.6,38.3,40.1,30.3,Ld368,5.6
0,Monaragala,0,31.1,71.6,51.3,7.8,54.7,56.5,59.7,Bg300,6.05
0,Hambantota,0,32.7,68.1,52.4,8.0,54.9,37.0,42.1,Bg300,5.5
1,Kegalle,1,26.9,88.3,305.7,4.7,83.3,41.4,32.9,Ld368,5.88
0,Kurunegala,0,30.0,67.6,110.8,7.6,30.4,33.9,62.8,Bg300,5.5
0,Galle,1,30.0,84.9,222.6,6.8,44.6,22.4,49.4,Bw367,5.8
1,Galle,1,27.3,89.4,264.7,5.0,75.9,30.3,48.8,Ld368,6.44
1,Kegalle,1,25.7,83.6,302.2,5.2,40.4,36.7,63.9,Ld368,5.88
1,Kurunegala,0,26.9,86.2,162.3,5.6,60.1,27.2,55.7,Bg366,7.35
0,Monaragala,0,32.4,70.4,54.2,8.1,48.0,33.7,42.4,Bg300,5.5
1,Nuwara Eliya,1,16.9,88.8,283.5,3.3,49.0,47.1,44.1,Ld368,5.32
0,Colombo,1,31.5,75.5,191.9,7.2,27.5,46.9,52.2,Bw367,5.8
1,Ampara,0,27.1,85.4,209.8,4.9,42.3,48.4,60.9,Bg352,7.14
0,Hambantota,0,32.4,68.6,45.7,7.7,64.7,46.3,42.6,Bg300,6.05
1,Kurunegala,0,28.0,77.2,167.6,6.3,68.3,36.5,59.6,Bg366,8.05
0,Colombo,1,29.8,75.0,208.2,7.2,49.5,48.3,58.3,Bw367,6.38
1,Polonnaruwa,0,26.4,83.7,205.1,6.4,68.8,38.7,41.2,Bg366,7.35
0,Matara,1,28.5,83.5,218.5,7.7,68.4,48.1,48.5,Bw367,6.38
1,Badulla,1,22.0,85.0,175.4,4.8,67.3,50.5,59.2,Bw367,6.09
1,Nuwara Eliya,1,16.7,92.0,286.5,3.7,69.4,43.4,48.8,Ld368,5.88
1,Matale,1,26.4,87.4,211.1,5.1,54.5,28.7,53.3,Bw367,6.09
1,Ampara,0,26.5,86.5,215.3,5.0,50.4,24.2,48.9,Bg352,7.14
0,Galle,1,30.4,83.5,223.0,7.4,56.0,26.6,64.5,Bw367,5.8
0,Kurunegala,0,31.2,75.4,102.8,7.4,30.1,40.8,44.8,Bg300,5.5
1,Badulla,1,21.4,79.6,186.5,5.4,47.6,25.3,38.6,Bw367,6.09
0,Kegalle,1,30.0,79.2,275.5,5.7,39.5,27.8,62.5,Ld368,5.6
0,Polonnaruwa,0,33.6,64.0,34.2,9.5,39.0,21.8,37.0,At362,4.96
1,Matara,1,26.0,85.2,235.4,6.0,30.4,54.3,31.8,Bw367,6.09
0,Nuwara Eliya,1,19.6,80.7,198.4,4.4,33.6,21.7,52.0,Bw367,5.22
0,Trincomalee,0,35.1,58.7,50.8,8.2,27.5,46.6,52.7,Bg300,5.06
1,Ampara,0,27.4,81.5,202.4,4.9,60.1,32.6,46.0,Bg366,6.65
0,Ratnapura,1,29.5,89.0,274.7,6.5,68.0,54.8,38.7,Ld368,6.16
0,Trincomalee,0,33.3,62.3,63.2,9.3,56.0,23.2,27.0,Bg300,5.06
1,Kegalle,1,27.2,82.2,285.9,4.6,64.5,36.7,51.4,Ld368,5.88
1,Kalutara,1,26.8,91.0,306.1,4.9,47.5,32.5,49.4,Ld368,5.32
1,Kandy,1,25.5,80.9,225.3,4.7,33.4,41.5,29.9,Bw367,4.81
0,Matara,1,28.8,75.5,217.6,6.5,67.0,38.1,39.7,Bw367,5.8
1,Colombo,1,28.1,78.2,247.3,6.5,59.9,21.0,56.5,Bw367,6.09
0,Anuradhapura,0,33.9,62.5,43.0,8.7,70.9,27.9,61.9,At362,6.32
1,Kurunegala,0,25.9,80.3,153.4,6.6,68.6,58.2,54.0,Bg366,8.05
1,Kegalle,1,26.6,90.8,293.9,4.8,70.8,24.1,61.5,Ld368,5.88
0,Colombo,1,31.3,75.1,213.9,8.0,56.7,19.5,35.5,Bw367,5.8
1,Badulla,1,22.7,79.6,192.4,5.3,35.4,27.3,60.9,Bw367,6.09
